student_id,degree,specialization,cgpa,academic_performance,Python,Java,C_CPP,SQL,HTML_CSS,JavaScript,Excel,Power_BI,Statistics,Machine_Learning,Deep_Learning,Cloud_Computing,Networking,Cybersecurity,Git_GitHub,Communication,Problem_Solving,Teamwork,Leadership,Analytical_Thinking,interests,career_label
STU1856,B.Sc Information Technology,Data Science,7.54,First Class,1,2,0,3,1,1,2,2,0,0,0,2,3,4,3,3,4,2,3,4,Database Management; Artificial Intelligence,Database Administrator
STU2245,B.Sc Information Technology,Information Technology,8.1,First Class,2,2,2,2,2,1,1,1,2,1,1,3,5,5,3,3,5,3,4,4,Cybersecurity; Cloud Computing; Web Development; Software Development,Cybersecurity Analyst
STU1252,B.Sc Information Technology,Information Technology,7.73,First Class,4,1,2,4,0,1,3,1,5,5,4,3,1,0,3,4,5,2,3,5,Data Science; Artificial Intelligence; Machine Learning,Data Scientist
STU1272,B.Sc Information Technology,Web Technologies,8.14,First Class,4,2,1,4,0,0,3,2,5,5,3,4,1,1,2,3,5,2,4,4,Data Science; Artificial Intelligence; Machine Learning; Software Development,Data Scientist
STU1185,B.Sc Information Technology,Cloud & Security,6.02,Second Class,3,0,0,5,2,1,4,5,4,2,1,2,1,0,1,5,4,3,1,5,Data Analysis; Database Management; Cybersecurity,Data Analyst
STU1068,B.Sc Information Technology,Data Science,7.36,First Class,2,1,0,4,1,2,3,3,3,3,0,1,1,2,2,5,4,3,2,5,Data Analysis; Database Management; Data Science,Data Analyst
STU1484,B.Sc Information Technology,Software Engineering,8.8,Distinction,4,4,4,1,1,2,0,1,0,1,0,2,2,1,5,2,5,5,3,4,Software Development; Machine Learning,Software Developer
STU1142,B.Sc Information Technology,Cloud & Security,7.28,First Class,1,1,0,5,1,0,4,5,4,0,1,2,0,0,2,3,5,3,3,5,Data Analysis; Database Management,Data Analyst
STU2390,B.Sc Information Technology,Web Technologies,7.32,First Class,4,1,4,3,1,2,1,1,2,0,0,4,4,5,2,3,4,4,2,5,Cybersecurity; Cloud Computing; Data Science; Database Management,Cybersecurity Analyst
STU1933,B.Sc Information Technology,Data Science,6.95,Second Class,1,2,0,5,2,1,4,1,3,1,0,3,4,1,3,4,3,3,3,4,Database Management; Data Science,Database Administrator
STU1529,B.Sc Information Technology,Data Science,7.64,First Class,4,5,4,4,0,2,0,1,0,1,0,2,3,1,4,3,4,4,4,5,Software Development; Data Science; Cloud Computing,Software Developer
STU1465,B.Sc Information Technology,Software Engineering,5.8,Pass,4,4,3,1,3,3,1,1,2,2,0,1,2,2,4,3,5,4,2,3,Software Development; Cybersecurity,Software Developer
STU1716,B.Sc Information Technology,Information Technology,7.09,First Class,3,2,0,3,5,3,1,0,1,1,1,1,2,1,4,3,3,4,2,4,Web Development; Software Development; Artificial Intelligence,Web Developer
STU2002,B.Sc Information Technology,Software Engineering,6.63,Second Class,2,3,1,1,1,2,0,2,2,0,0,5,3,3,4,3,4,4,4,4,Cloud Computing; Software Development; Cybersecurity,Cloud Engineer
STU1307,B.Sc Information Technology,Data Science,7.12,First Class,3,2,0,3,1,0,3,3,5,5,4,2,1,2,3,3,5,3,3,5,Data Science; Artificial Intelligence; Machine Learning,Data Scientist
STU1766,B.Sc Information Technology,Web Technologies,7.44,First Class,4,2,1,3,5,5,2,1,0,1,0,2,2,1,5,4,5,4,2,3,Web Development; Software Development; Artificial Intelligence,Web Developer
STU2404,B.Sc Information Technology,Data Science,8.14,First Class,5,4,4,3,0,2,1,2,3,5,4,4,2,3,5,3,5,4,3,5,Machine Learning; Artificial Intelligence; Data Science,Machine Learning Engineer
STU2422,BCA,Web Technologies,9.35,Distinction,5,3,3,4,0,1,0,3,4,3,3,3,0,2,2,2,5,5,3,5,Machine Learning; Artificial Intelligence; Data Science,Machine Learning Engineer
STU1592,B.Sc Information Technology,Data Science,7.68,First Class,5,4,2,3,1,4,1,0,2,0,0,3,3,2,4,2,5,4,3,5,Software Development,Software Developer
STU2459,BCA,Cloud & Security,7.15,First Class,4,2,3,4,0,0,3,2,3,5,5,4,3,2,4,4,5,5,3,5,Machine Learning; Artificial Intelligence; Data Science; Software Development; Web Development,Machine Learning Engineer
STU1298,B.Sc Information Technology,Data Science,8.1,First Class,5,1,0,3,0,0,4,3,5,3,3,3,1,1,4,4,5,3,4,5,Data Science; Artificial Intelligence; Machine Learning; Cybersecurity,Data Scientist
STU2380,B.Sc Information Technology,Cloud & Security,6.42,Second Class,3,2,3,3,2,2,1,0,1,1,0,2,5,3,2,4,5,3,3,5,Cybersecurity; Cloud Computing,Cybersecurity Analyst
STU1939,B.Sc Information Technology,Web Technologies,6.89,Second Class,2,1,1,5,1,1,2,2,1,1,0,3,2,2,3,4,5,4,3,4,Database Management; Web Development; Data Analysis,Database Administrator
STU2198,B.Sc Information Technology,Data Science,9.27,Distinction,3,2,1,3,0,2,1,1,1,1,0,4,4,2,4,4,4,3,2,4,Cloud Computing,Cloud Engineer
STU1731,B.Sc Computer Science,Cloud & Security,8.16,First Class,2,1,0,1,5,3,0,0,2,1,0,2,2,2,4,3,5,4,2,3,Web Development; Software Development; Cybersecurity; Machine Learning,Web Developer
STU2146,B.Sc Information Technology,Information Technology,5.79,Pass,2,2,0,1,0,2,1,0,0,2,0,5,4,3,2,3,4,4,4,4,Cloud Computing,Cloud Engineer
STU2381,B.Sc Information Technology,Web Technologies,7.02,First Class,4,1,1,4,2,2,1,1,1,1,0,3,5,4,3,4,5,3,2,5,Cybersecurity; Cloud Computing; Data Analysis,Cybersecurity Analyst
STU1889,B.Sc Information Technology,Software Engineering,8.27,First Class,2,2,1,5,1,2,2,3,2,0,0,3,3,3,3,3,4,3,3,4,Database Management; Software Development,Database Administrator
STU2539,B.Sc Information Technology,Data Science,7.21,First Class,5,1,3,4,1,2,2,3,4,5,4,3,2,0,5,2,5,4,3,4,Machine Learning; Artificial Intelligence; Data Science; Cybersecurity,Machine Learning Engineer
STU1561,B.Sc Information Technology,Cloud & Security,6.89,Second Class,4,4,4,3,3,1,2,1,2,1,0,3,2,2,2,2,5,4,3,3,Software Development; Data Science,Software Developer
STU1926,B.Sc Information Technology,Cloud & Security,7.17,First Class,2,2,1,5,1,2,1,2,3,1,0,2,3,3,3,2,3,3,3,5,Database Management; Data Science; Data Analysis,Database Administrator
STU1383,B.Sc Information Technology,Data Science,6.5,Second Class,5,2,0,3,1,0,1,3,5,5,3,3,2,1,4,4,5,2,3,5,Data Science; Artificial Intelligence; Machine Learning; Software Development; Database Management,Data Scientist
STU2066,B.Sc Computer Science,Software Engineering,6.32,Second Class,3,2,2,3,1,1,1,1,2,1,0,5,2,3,3,3,4,5,4,3,Cloud Computing,Cloud Engineer
STU1240,B.Sc Information Technology,Software Engineering,7.27,First Class,5,2,1,3,1,0,2,4,5,5,3,3,0,0,2,4,5,2,3,5,Data Science; Artificial Intelligence; Machine Learning; Software Development,Data Scientist
STU2299,B.Sc Information Technology,Information Technology,6.79,Second Class,2,2,3,3,2,3,1,0,2,1,0,3,4,5,3,4,5,3,2,5,Cybersecurity; Cloud Computing,Cybersecurity Analyst
STU1452,B.Sc Information Technology,Software Engineering,7.61,First Class,4,4,3,3,3,3,0,0,2,1,0,2,2,2,4,2,5,5,3,4,Software Development; Cloud Computing,Software Developer
STU1317,B.Sc Information Technology,Software Engineering,7.25,First Class,5,2,1,4,1,2,2,3,5,5,3,1,0,0,5,4,5,3,3,4,Data Science; Artificial Intelligence; Machine Learning; Software Development,Data Scientist
STU2164,B.Sc Computer Science,Cloud & Security,7.7,First Class,4,1,0,0,1,3,0,0,1,1,0,5,3,3,5,4,4,4,4,4,Cloud Computing,Cloud Engineer
STU1332,B.Sc Information Technology,Cloud & Security,8.4,First Class,5,3,1,4,0,2,3,1,5,5,3,2,0,1,4,4,5,4,3,4,Data Science; Artificial Intelligence; Machine Learning; Web Development,Data Scientist
STU1979,B.Sc Information Technology,Information Technology,6.96,Second Class,1,1,0,5,1,1,3,2,2,0,0,3,3,3,3,3,5,3,2,4,Database Management; Web Development,Database Administrator
STU1555,B.Sc Computer Science,Information Technology,7.7,First Class,3,4,4,1,2,3,0,1,1,1,0,2,2,2,2,4,5,3,4,4,Software Development; Cybersecurity,Software Developer
STU1591,B.Sc Information Technology,Cloud & Security,6.62,Second Class,3,5,4,2,2,4,1,1,2,1,0,1,2,2,4,3,4,3,3,4,Software Development; Web Development,Software Developer
STU1304,B.Sc Information Technology,Web Technologies,7.87,First Class,4,2,0,4,1,1,3,3,4,5,4,3,1,2,4,4,4,3,3,4,Data Science; Artificial Intelligence; Machine Learning; Cloud Computing,Data Scientist
STU2186,B.Sc Information Technology,Software Engineering,6.24,Second Class,4,2,0,2,2,3,1,1,1,1,0,5,4,3,4,2,4,4,2,4,Cloud Computing; Machine Learning; Data Analysis,Cloud Engineer
STU1171,B.Sc Information Technology,Software Engineering,7.9,First Class,3,1,0,4,1,0,4,4,2,2,1,1,1,0,2,4,4,4,3,5,Data Analysis; Database Management; Web Development,Data Analyst
STU2089,B.Sc Computer Science,Web Technologies,7.24,First Class,3,2,1,2,0,2,1,0,1,1,0,4,5,3,4,3,4,5,3,4,Cloud Computing; Data Analysis,Cloud Engineer
STU1262,B.Sc Information Technology,Information Technology,8.6,Distinction,4,1,1,5,0,0,3,3,5,5,5,3,1,1,2,5,5,2,3,5,Data Science; Artificial Intelligence; Machine Learning; Cybersecurity,Data Scientist
STU1576,B.Sc Information Technology,Cloud & Security,7.79,First Class,5,3,4,4,2,3,1,0,2,0,0,0,3,1,4,3,5,4,3,4,Software Development; Cloud Computing,Software Developer
STU1045,B.Sc Information Technology,Software Engineering,7.1,First Class,4,0,1,4,1,0,4,4,3,1,1,3,0,1,3,5,5,3,2,5,Data Analysis; Database Management; Cybersecurity,Data Analyst
STU1469,B.Sc Computer Science,Software Engineering,6.95,Second Class,5,4,5,3,1,3,2,1,2,1,0,1,2,2,2,4,5,4,3,4,Software Development; Machine Learning,Software Developer
STU1260,B.Sc Information Technology,Software Engineering,7.54,First Class,5,3,1,4,2,2,3,2,3,5,4,3,0,0,4,4,4,3,3,5,Data Science; Artificial Intelligence; Machine Learning; Cloud Computing,Data Scientist
STU1545,B.Sc Information Technology,Web Technologies,8.18,First Class,3,3,4,2,1,3,2,0,1,1,0,1,3,2,4,2,5,5,3,4,Software Development,Software Developer
STU1942,B.Sc Information Technology,Information Technology,7.95,First Class,3,2,1,4,1,1,3,2,1,1,0,2,3,3,4,2,4,2,3,3,Database Management; Data Science,Database Administrator
STU1354,B.Sc Computer Science,Data Science,6.1,Second Class,3,1,2,4,1,2,2,3,5,4,3,3,1,1,2,5,4,3,3,4,Data Science; Artificial Intelligence; Machine Learning,Data Scientist
STU1399,B.Sc Information Technology,Cloud & Security,9.86,Distinction,5,1,1,4,2,1,3,3,4,5,5,3,2,0,2,5,5,4,3,5,Data Science; Artificial Intelligence; Machine Learning; Cloud Computing; Web Development,Data Scientist
STU1843,B.Sc Information Technology,Data Science,5.62,Pass,2,2,1,3,0,1,1,2,1,0,0,1,2,3,3,3,3,4,4,3,Database Management; Data Science; Web Development,Database Administrator
STU1753,B.Sc Information Technology,Cloud & Security,9.1,Distinction,2,2,1,4,5,5,1,0,1,1,0,2,3,0,2,2,4,3,3,2,Web Development; Software Development; Database Management,Web Developer
STU1530,BCA,Cloud & Security,6.63,Second Class,4,5,4,3,2,3,2,0,2,1,0,2,2,1,2,2,5,4,3,4,Software Development; Data Analysis; Web Development,Software Developer
STU2038,B.Sc Information Technology,Web Technologies,7.85,First Class,1,3,1,1,1,0,1,1,1,0,0,4,4,2,4,3,4,4,2,3,Cloud Computing; Database Management,Cloud Engineer
STU1116,B.Sc Information Technology,Cloud & Security,7.08,First Class,2,1,0,2,2,0,4,2,2,3,0,2,0,1,2,4,4,4,2,5,Data Analysis; Database Management; Web Development,Data Analyst
STU1737,B.Sc Information Technology,Software Engineering,6.81,Second Class,3,1,0,3,4,5,1,0,0,0,0,1,3,2,4,2,4,4,2,3,Web Development; Software Development; Artificial Intelligence,Web Developer
STU1837,B.Sc Information Technology,Software Engineering,6.68,Second Class,2,3,1,5,0,2,3,3,2,1,0,3,4,1,3,4,4,3,3,4,Database Management; Machine Learning; Web Development,Database Administrator
STU1868,B.Sc Computer Science,Data Science,5.69,Pass,2,2,1,5,0,1,3,1,2,1,0,4,4,4,3,3,4,3,3,4,Database Management; Cloud Computing,Database Administrator
STU1176,B.Sc Information Technology,Software Engineering,7.88,First Class,3,1,0,2,2,0,2,3,2,2,0,2,1,1,2,5,5,2,2,5,Data Analysis; Database Management; Machine Learning; Web Development,Data Analyst
STU1343,B.Sc Information Technology,Web Technologies,8.06,First Class,5,2,0,3,1,1,3,1,5,5,3,3,1,1,4,4,5,3,3,5,Data Science; Artificial Intelligence; Machine Learning,Data Scientist
STU2318,B.Sc Computer Science,Web Technologies,9.35,Distinction,3,0,1,3,1,2,2,0,2,1,0,2,4,5,3,3,5,3,3,5,Cybersecurity; Cloud Computing,Cybersecurity Analyst
STU1414,B.Sc Information Technology,Cloud & Security,7.93,First Class,3,4,4,1,1,1,1,1,2,2,0,1,3,2,4,3,5,4,3,4,Software Development,Software Developer
STU2212,B.Sc Information Technology,Information Technology,6.01,Second Class,3,2,1,4,1,2,1,1,1,0,1,4,4,3,3,3,5,3,2,5,Cybersecurity; Cloud Computing; Machine Learning,Cybersecurity Analyst
STU1079,B.Sc Information Technology,Software Engineering,8.72,Distinction,4,0,0,3,2,1,4,4,4,2,0,2,1,1,2,4,3,3,3,4,Data Analysis; Database Management,Data Analyst
STU2145,B.Sc Information Technology,Software Engineering,6.02,Second Class,3,1,1,2,1,0,0,1,1,0,0,5,2,3,5,2,3,4,3,4,Cloud Computing; Artificial Intelligence,Cloud Engineer
STU2475,B.Sc Information Technology,Data Science,8.06,First Class,5,3,4,3,1,1,3,0,3,4,5,4,2,1,4,3,5,4,3,5,Machine Learning; Artificial Intelligence; Data Science; Database Management,Machine Learning Engineer
STU2055,B.Sc Computer Science,Cloud & Security,8.23,First Class,3,1,2,1,1,1,2,1,1,0,0,5,3,4,4,3,4,5,2,3,Cloud Computing,Cloud Engineer
STU2534,B.Sc Information Technology,Information Technology,8.66,Distinction,5,2,4,4,1,1,1,2,5,5,5,4,3,2,3,3,5,5,3,5,Machine Learning; Artificial Intelligence; Data Science,Machine Learning Engineer
STU1616,B.Sc Information Technology,Data Science,9.37,Distinction,3,2,0,3,5,4,0,2,1,1,0,2,1,2,4,3,4,3,3,3,Web Development; Software Development; Machine Learning,Web Developer
STU1586,B.Sc Information Technology,Software Engineering,6.39,Second Class,3,4,2,2,2,3,0,1,2,0,1,1,3,0,5,2,5,4,3,4,Software Development,Software Developer
STU1199,B.Sc Information Technology,Cloud & Security,6.53,Second Class,4,2,0,5,0,0,3,2,4,0,0,1,0,0,2,3,5,4,1,5,Data Analysis; Database Management,Data Analyst
STU1016,B.Sc Information Technology,Web Technologies,8.1,First Class,2,1,0,3,1,1,4,4,3,1,0,3,1,1,3,4,4,3,1,4,Data Analysis; Database Management; Artificial Intelligence,Data Analyst
STU1787,BCA,Web Technologies,7.91,First Class,3,2,2,3,3,5,2,1,1,1,0,1,2,3,2,3,3,4,2,3,Web Development; Software Development,Web Developer
STU2133,B.Sc Information Technology,Data Science,7.14,First Class,3,2,1,2,1,2,1,0,1,1,0,5,5,1,3,3,4,4,4,4,Cloud Computing; Artificial Intelligence; Software Development,Cloud Engineer
STU1275,B.Sc Information Technology,Web Technologies,8.03,First Class,5,3,0,5,1,1,3,3,5,5,4,3,0,2,4,4,4,3,2,4,Data Science; Artificial Intelligence; Machine Learning; Web Development,Data Scientist
STU2369,B.Sc Information Technology,Software Engineering,8.28,First Class,3,1,2,4,1,2,0,1,0,0,0,3,5,5,3,3,5,3,3,5,Cybersecurity; Cloud Computing; Database Management,Cybersecurity Analyst
STU2032,B.Sc Information Technology,Web Technologies,8.33,First Class,3,1,1,2,0,2,1,1,2,1,0,3,4,3,4,3,5,3,2,4,Cloud Computing; Data Analysis; Machine Learning,Cloud Engineer
STU1721,B.Sc Information Technology,Software Engineering,9.5,Distinction,3,2,1,3,5,4,1,1,1,0,1,2,2,2,3,3,4,5,1,4,Web Development; Software Development; Machine Learning; Data Analysis,Web Developer
STU1894,B.Sc Information Technology,Web Technologies,6.52,Second Class,2,1,1,4,0,0,3,2,2,1,0,3,2,3,3,2,3,3,3,3,Database Management; Web Development,Database Administrator
STU2323,B.Sc Information Technology,Cloud & Security,7.01,First Class,3,2,4,3,2,0,0,1,3,1,0,4,4,4,3,3,5,2,3,5,Cybersecurity; Cloud Computing; Artificial Intelligence,Cybersecurity Analyst
STU1673,B.Sc Information Technology,Cloud & Security,6.49,Second Class,4,1,2,3,4,4,0,2,1,2,0,2,2,2,4,3,4,4,1,3,Web Development; Software Development; Artificial Intelligence; Cybersecurity,Web Developer
STU2246,B.Sc Computer Science,Information Technology,9.07,Distinction,4,1,1,4,2,2,0,0,2,2,0,3,4,5,2,2,4,3,2,5,Cybersecurity; Cloud Computing; Web Development; Data Science,Cybersecurity Analyst
STU1494,B.Sc Information Technology,Software Engineering,7.13,First Class,3,3,5,1,2,3,1,1,2,1,1,2,3,2,3,3,5,3,3,3,Software Development; Cloud Computing,Software Developer
STU1655,B.Sc Information Technology,Information Technology,6.21,Second Class,3,2,1,3,3,5,0,1,1,1,0,3,3,2,3,4,3,5,2,4,Web Development; Software Development; Data Science; Database Management,Web Developer
STU1200,B.Sc Information Technology,Cloud & Security,7.78,First Class,3,1,0,4,1,0,3,4,3,0,0,2,1,2,2,5,3,3,3,5,Data Analysis; Database Management; Machine Learning,Data Analyst
STU1608,B.Sc Information Technology,Cloud & Security,7.39,First Class,3,2,1,3,5,5,1,1,0,1,0,2,1,3,3,3,4,4,2,3,Web Development; Software Development; Data Science,Web Developer
STU2330,B.Sc Information Technology,Data Science,7.06,First Class,1,2,3,4,0,2,0,0,2,0,0,3,4,5,1,4,4,2,3,5,Cybersecurity; Cloud Computing; Web Development; Database Management,Cybersecurity Analyst
STU1907,B.Sc Information Technology,Information Technology,7.55,First Class,1,2,1,5,1,1,4,2,1,1,0,3,2,1,3,3,3,3,2,4,Database Management; Data Science; Cloud Computing,Database Administrator
STU2227,B.Sc Information Technology,Data Science,7.99,First Class,3,3,3,3,2,3,0,0,3,1,1,3,5,5,2,3,5,3,3,5,Cybersecurity; Cloud Computing; Data Science,Cybersecurity Analyst
STU2592,B.Sc Information Technology,Cloud & Security,6.95,Second Class,4,2,1,4,0,0,0,2,4,5,5,5,2,2,3,3,5,5,4,5,Machine Learning; Artificial Intelligence; Data Science,Machine Learning Engineer
STU1352,B.Sc Information Technology,Data Science,7.94,First Class,5,2,2,2,0,0,4,3,5,3,5,3,1,1,2,4,5,2,3,5,Data Science; Artificial Intelligence; Machine Learning; Cloud Computing; Web Development,Data Scientist
STU2129,B.Sc Information Technology,Data Science,7.76,First Class,4,0,0,2,1,2,1,2,0,0,0,5,4,4,4,3,3,3,3,3,Cloud Computing,Cloud Engineer
STU1382,B.Sc Information Technology,Software Engineering,7.53,First Class,3,2,1,4,1,1,3,3,5,5,4,3,2,0,3,4,5,2,4,5,Data Science; Artificial Intelligence; Machine Learning; Web Development; Database Management,Data Scientist
STU1820,B.Sc Information Technology,Software Engineering,8.08,First Class,1,2,1,5,0,2,4,2,2,1,0,3,3,3,2,3,4,3,3,4,Database Management; Software Development; Cloud Computing,Database Administrator
STU1984,B.Sc Information Technology,Data Science,6.36,Second Class,2,2,0,5,0,1,2,2,1,2,0,3,2,2,3,3,3,2,3,5,Database Management; Web Development; Machine Learning,Database Administrator
STU2177,B.Sc Information Technology,Software Engineering,6.99,Second Class,3,1,2,2,0,3,0,1,1,1,1,5,4,4,4,2,4,4,2,4,Cloud Computing; Machine Learning; Software Development,Cloud Engineer
STU2005,B.Sc Information Technology,Web Technologies,7.36,First Class,3,2,1,0,1,2,2,1,0,1,0,5,2,2,4,3,4,4,3,4,Cloud Computing; Data Analysis,Cloud Engineer
STU2084,B.Sc Information Technology,Cloud & Security,6.12,Second Class,2,2,0,2,1,2,1,1,0,1,0,5,3,2,5,2,4,4,3,5,Cloud Computing; Data Analysis; Web Development,Cloud Engineer
STU1809,B.Sc Information Technology,Cloud & Security,6.45,Second Class,1,1,1,5,0,1,3,1,2,0,0,2,3,2,4,4,4,3,3,4,Database Management; Cloud Computing,Database Administrator
STU2086,B.Sc Information Technology,Cloud & Security,6.96,Second Class,3,1,1,1,1,2,0,2,1,1,0,5,4,4,2,2,5,5,2,4,Cloud Computing,Cloud Engineer
STU1241,B.Sc Computer Science,Software Engineering,6.95,Second Class,5,2,1,4,1,2,3,4,5,4,4,2,1,1,4,3,4,3,4,5,Data Science; Artificial Intelligence; Machine Learning; Software Development,Data Scientist
STU1433,B.Sc Information Technology,Web Technologies,6.97,Second Class,5,5,4,3,2,3,0,1,2,1,0,2,3,2,5,2,5,5,3,4,Software Development; Cybersecurity,Software Developer
STU1057,B.Sc Information Technology,Cloud & Security,6.59,Second Class,4,1,0,3,2,1,3,3,4,1,1,2,0,1,2,4,3,2,2,5,Data Analysis; Database Management; Machine Learning,Data Analyst
STU1074,B.Sc Information Technology,Software Engineering,5.7,Pass,2,1,1,4,1,1,3,3,5,0,0,2,1,1,2,3,4,3,2,4,Data Analysis; Database Management; Machine Learning; Data Science,Data Analyst
STU2158,B.Sc Information Technology,Cloud & Security,6.09,Second Class,3,0,0,2,1,2,1,1,1,1,0,5,4,3,4,2,3,5,4,4,Cloud Computing; Web Development,Cloud Engineer
STU1887,B.Sc Information Technology,Web Technologies,6.71,Second Class,1,1,1,5,1,1,2,2,2,1,1,3,3,2,2,3,4,3,3,4,Database Management; Data Science; Data Analysis,Database Administrator
